Fecha;Distrito;CasosCumulativo;UBIGEO;Departamento;Provincia;Dis;DensidadPoblacional;_merge
5/6/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/31/20;1;35;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/28/20;1;86;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/6/20;1;97;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/7/20;1;97;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/4/20;1;96;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/8/20;1;106;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/29/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/4/20;1;13;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/9/20;1;97;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/15/20;1;70;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/6/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/11/20;1;98;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/3/20;1;56;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/31/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/5/20;1;58;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/27/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/27/20;1;34;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/27/20;1;10;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/21/20;1;9;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/12/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/21/20;1;1;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/28/20;1;34;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/18/20;1;1;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/12/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/10/20;1;106;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/1/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/6/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/1/20;1;5;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/11/20;1;14;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/6/20;1;58;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/11/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/13/20;1;63;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/5/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/14/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/19/20;1;9;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/26/20;1;10;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/13/20;1;15;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/15/20;1;109;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/22/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/20/20;1;22;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/20/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/16/20;1;112;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/26/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/14/20;1;107;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/13/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/1/20;1;94;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/2/20;1;103;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/22/20;1;82;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/9/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/26/20;1;29;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/23/20;1;113;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/24/20;1;113;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/14/20;1;66;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/17/20;1;1;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/16/20;1;101;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/30/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/9/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/23/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/15/20;1;17;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/21/20;1;101;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/7/20;1;58;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/11/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/29/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/1/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/23/20;1;83;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/30/20;1;88;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/17/20;1;101;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/5/20;1;97;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/20/20;1;101;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/3/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/17/20;1;8;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
4/26/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/23/20;1;9;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/19/20;1;113;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/8/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/12/20;1;14;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/29/20;1;86;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
4/24/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
4/22/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/5/20;1;106;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/29/20;1;34;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/13/20;1;98;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/14/20;1;99;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/17/20;1;112;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/24/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/27/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/4/20;1;58;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/13/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
4/23/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/16/20;1;1;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/30/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/7/20;1;14;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/12/20;1;98;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/10/20;1;98;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/2/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/1/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/13/20;1;107;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/10/20;1;61;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/24/20;1;10;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/4/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/22/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/31/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/28/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
4/28/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/10/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/9/20;1;106;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/7/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/27/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/18/20;1;101;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/18/20;1;9;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/4/20;1;105;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/25/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
4/27/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/12/20;1;106;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/4/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/24/20;1;84;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/21/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/24/20;1;27;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/3/20;1;95;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/1/20;1;12;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/18/20;1;19;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/19/20;1;81;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/22/20;1;113;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/14/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/3/20;1;12;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/9/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/16/20;1;8;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/25/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/6/20;1;106;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/29/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/9/20;1;61;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/24/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/11/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/21/20;1;113;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/2/20;1;12;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/25/20;1;10;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/10/20;1;14;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/27/20;1;85;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/18/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/22/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/14/20;1;1;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/21/20;1;82;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/25/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/6/20;1;14;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/25/20;1;85;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/7/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/20/20;1;113;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/26/20;1;85;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/31/20;1;12;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/30/20;1;12;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/5/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/26/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/29/20;1;12;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/3/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/11/20;1;106;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/10/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/22/20;1;25;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/17/20;1;79;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/18/20;1;112;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/19/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/16/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/4/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/8/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/7/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/12/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/19/20;1;101;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/23/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/14/20;1;16;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/3/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/23/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/18/20;1;79;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/20/20;1;81;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/13/20;1;1;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/15/20;1;1;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/20/20;1;1;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/8/20;1;97;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/5/20;1;14;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
4/30/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/19/20;1;22;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/28/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/25/20;1;28;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/1/20;1;44;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/21/20;1;24;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/15/20;1;100;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/2/20;1;5;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/20/20;1;9;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/23/20;1;25;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/26/20;1;102;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/10/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/22/20;1;9;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/28/20;1;10;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
4/29/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
7/15/20;1;6;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/19/20;1;1;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/16/20;1;17;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/2/20;1;51;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/24/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/8/20;1;58;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/9/20;1;14;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/30/20;1;34;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/7/20;1;106;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/28/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
10/2/20;1;95;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/5/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/30/20;1;5;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
5/2/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/8/20;1;14;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/16/20;1;77;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
11/3/20;1;104;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/11/20;1;61;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/15/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
9/12/20;1;61;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/17/20;1;3;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
8/17/20;1;18;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/8/20;1;2;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
4/25/20;1;0;080201;CUSCO;ACOMAYO;ACOMAYO;39.30062999929213;matched (3)
6/26/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/5/20;2;46;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/24/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/23/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/12/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/16/20;2;47;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/17/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/28/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/23/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/21/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/30/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/15/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/18/20;2;49;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/31/20;2;26;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/20/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/27/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/14/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/6/20;2;28;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/5/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/19/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/13/20;2;32;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/12/20;2;32;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/14/20;2;51;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/8/20;2;46;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
4/28/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/13/20;2;51;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/1/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/15/20;2;47;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/16/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/30/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/24/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/6/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/29/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/5/20;2;28;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/14/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/18/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/16/20;2;52;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/7/20;2;28;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/22/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/10/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/4/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/1/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/7/20;2;46;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/22/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/17/20;2;52;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/11/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
4/23/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/14/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/9/20;2;30;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/8/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/30/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
5/25/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
4/27/20;2;0;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/16/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
9/23/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
6/12/20;2;1;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/29/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/19/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/12/20;2;8;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/10/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/23/20;2;53;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/9/20;2;50;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/22/20;2;53;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/2/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
7/10/20;2;3;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
10/4/20;2;44;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/17/20;2;10;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
8/25/20;2;23;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
11/19/20;2;52;080202;CUSCO;ACOMAYO;ACOPIA;25.93763628434365;matched (3)
